Age_[ka],Sea_level_[m]
50390.25,53.57
50396.91,35.12
50403.57,44.97
50410.22,31.57
50416.88,39.64
50423.53,30.11
50430.19,48.84
50435.51,45.24
50436.84,40.91
50443.50,46.56
50450.15,31.86
50456.81,50.57
50462.13,38.00
50470.12,-1.36
50476.77,40.03
50483.43,53.06
50490.08,46.15
50496.74,58.52
50505.81,38.04
50515.49,39.59
50523.23,32.15
50534.84,38.99
50544.52,0.19
50554.20,54.26
50563.87,46.86
50573.55,34.34
50583.23,43.57
50592.91,50.84
50602.58,46.59
50612.26,46.62
50621.94,45.86
50631.61,34.34
50641.29,44.27
50650.97,51.17
50660.64,50.01
50670.32,5.49
50676.13,61.75
50680.00,5.96
50684.21,6.16
50687.02,60.29
50691.22,43.59
50694.03,46.93
50698.24,37.92
50701.05,39.87
50708.06,39.43
50715.08,50.58
50720.69,35.06
50729.11,46.36
50736.13,34.85
50743.14,48.43
50750.16,59.97
50757.18,9.43
50764.19,65.51
50771.86,61.45
50782.16,41.57
50792.45,45.90
50802.75,43.04
50813.04,48.59
50823.34,56.32
50833.64,54.43
50843.93,58.97
50854.23,12.50
50864.52,12.73
50871.41,12.88
50878.31,68.68
50885.20,13.18
50890.72,51.04
50898.99,51.85
50905.88,54.37
50912.78,63.93
50926.56,49.24
50940.35,68.73
50947.24,68.99
50978.37,47.53
50989.28,48.56
51000.19,63.61
51022.01,59.84
51032.92,36.61
51041.95,69.98
51060.00,47.48
51069.03,46.24
51078.06,46.67
51087.08,42.34
51096.11,50.05
51105.14,61.85
51123.20,17.49
51132.22,17.93
51141.25,18.38
51145.23,57.88
51165.14,48.00
51173.10,57.99
51177.08,77.39
51185.04,20.53
51189.82,20.76
51192.21,20.88
51194.49,20.99
51195.97,74.45
51201.91,64.65
51210.83,63.78
51216.77,69.75
51225.68,22.66
51231.62,63.09
51240.54,60.84
51246.48,73.09
51255.39,71.66
51270.24,68.92
51285.10,85.89
51314.81,72.63
51320.75,87.78
51329.66,27.73
51335.60,84.57
51344.52,28.25
51351.58,28.49
51362.74,70.02
51370.18,78.79
51381.34,64.31
51388.78,87.94
51399.94,69.16
51407.38,70.77
51418.54,88.24
51427.84,75.69
51437.14,86.10
51446.44,62.66
51455.74,76.50
51464.45,86.09
51478.15,66.52
51489.57,70.40
51500.99,29.23
51510.13,84.95
51523.83,72.40
51532.96,27.75
51551.23,57.87
51555.80,26.68
51570.29,65.70
51582.37,68.69
51594.45,84.09
51606.53,58.35
51618.61,58.70
51628.27,23.05
51640.35,73.38
51652.43,73.43
51666.92,51.92
51676.58,68.35
51691.08,57.79
51715.23,71.86
51724.89,72.36
51739.39,58.64
51749.05,77.42
51761.13,54.59
51773.21,75.63
51797.36,66.31
51821.52,71.61
51836.01,50.64
51845.67,58.99
51855.00,68.01
51861.22,13.04
51870.54,66.51
51876.76,48.54
51886.08,53.44
51892.30,56.11
51901.62,52.11
51907.84,52.09
51917.16,61.79
51923.38,61.29
51932.70,59.23
51938.92,69.59
51948.25,66.51
51954.46,58.47
51963.79,61.18
51970.00,70.99
51978.77,11.07
51984.61,67.21
51993.37,47.03
51999.22,34.31
52007.98,41.01
52012.36,42.76
52023.34,42.74
52028.58,45.67
52029.69,45.94
52039.21,48.09
52045.56,41.39
52055.08,39.08
52058.52,26.75
52064.24,28.52
52077.98,36.85
52081.88,25.96
52087.14,32.30
52100.88,41.53
52110.04,42.34
52123.78,49.67
52132.95,55.65
52155.85,40.62
52167.30,47.32
52178.75,47.78
52190.20,57.00
52199.14,32.40
52206.29,57.09
52213.45,41.44
52224.18,55.92
52233.30,51.55
52234.90,36.74
52242.06,10.00
52249.21,48.75
52251.17,48.18
52256.24,63.62
52263.22,47.77
52268.64,47.31
52270.21,28.77
52278.94,57.40
52286.10,22.37
52287.68,26.79
52291.17,58.49
52296.41,49.80
52305.14,22.65
52308.63,52.13
52320.86,45.73
52322.60,37.30
52327.84,8.62
52340.07,64.74
52357.53,42.88
52375.00,37.68
52382.38,46.13
52393.93,32.57
52408.70,52.78
52409.08,42.16
52412.87,33.68
52420.44,45.89
52431.80,36.88
52435.02,45.37
52441.26,51.85
52450.73,26.18
52457.74,47.69
52462.09,54.66
52469.66,43.00
52476.52,53.38
52487.70,33.74
52493.11,34.08
52496.18,53.70
52505.73,34.11
52512.95,40.06
52516.92,39.11
52523.77,34.37
52530.98,39.20
52542.18,37.72
52562.25,16.42
52564.00,10.49
52585.82,29.94
52586.69,18.26
52610.04,19.11
52626.19,23.25
52629.20,27.98
52631.51,38.93
52643.92,31.07
52648.18,24.49
52661.66,33.49
52667.15,23.89
52679.39,20.63
52686.30,19.21
52697.12,25.82
52705.46,30.04
52705.99,43.24
52714.85,37.31
52724.61,25.45
52732.59,31.29
52743.58,23.82
52749.96,23.19
52759.87,-9.07
52761.69,34.34
52766.48,19.62
52778.04,-8.51
52782.99,24.49
52791.25,37.92
52799.51,35.31
52801.16,42.96
52807.77,37.65
52816.03,32.49
52818.34,30.41
52832.55,38.69
52832.88,-4.98
52854.71,-3.09
52857.44,-2.85
52876.54,-1.19
52884.04,41.01
52902.39,53.31
52913.19,52.66
52920.73,43.34
52931.13,60.69
52938.50,36.97
52947.08,56.47
52954.25,50.02
52963.93,54.29
52968.85,65.16
52982.56,67.65
52992.41,59.24
53001.41,71.98
53013.83,60.71
53020.04,64.14
53035.24,66.87
53038.46,63.54
53056.66,18.31
53056.87,61.76
53075.51,68.30
53093.92,56.56
53112.34,64.87
53130.76,51.84
53142.33,80.34
53149.18,82.51
53163.74,73.84
53171.24,70.92
53185.16,76.20
53206.57,69.71
53222.48,82.38
53231.15,85.77
53237.39,29.96
53242.81,83.44
53256.36,29.91
53303.02,87.89
53312.35,74.16
53324.95,73.91
53326.35,67.22
53335.69,79.99
53349.68,65.30
53350.62,71.99
53366.02,69.74
53376.28,52.16
53387.01,69.67
53453.04,37.02
53475.67,37.29
53478.70,47.78
53496.67,49.76
53504.37,36.75
53520.00,57.31
53530.03,54.55
53539.12,58.61
53548.01,7.35
53554.50,67.48
53584.28,39.75
53592.09,44.70
53632.13,13.86
53656.05,45.20
53659.09,50.03
53666.84,-0.20
53667.82,60.93
53678.52,60.56
53683.00,-0.89
53700.39,34.06
53709.52,33.62
53728.97,29.45
53738.99,26.40
53757.56,28.29
53769.69,39.57
53782.84,26.89
53790.32,54.28
53807.09,41.70
53831.34,24.45
53865.13,46.96
53944.77,44.87
53984.28,21.67
53989.58,23.98
53998.65,32.66
54004.70,19.45
54013.02,27.73
54019.82,31.66
54027.39,47.29
54033.44,39.26
54041.75,-2.02
54048.56,53.88
54062.57,18.85
54080.15,52.12
54109.92,26.86
54125.25,23.88
54157.27,26.36
54170.34,22.36
54205.07,37.91
54210.93,36.26
54251.51,28.40
54252.41,26.47
54266.39,30.64
54299.76,28.64
54301.12,27.77
54311.04,27.66
54337.19,23.06
54346.21,22.58
54355.23,31.58
54377.78,32.13
54399.42,28.52
54422.87,29.30
54444.06,29.70
54463.46,33.17
54485.51,28.82
54507.57,27.78
54525.22,21.48
54547.67,29.49
54564.52,9.54
54587.78,24.86
54604.22,15.27
54627.88,29.61
54643.52,6.32
54667.99,25.36
54683.23,4.77
54704.08,24.80
54722.53,8.05
54744.18,51.32
54768.63,14.72
54798.52,32.82
54821.88,6.30
54852.85,41.12
54864.51,12.60
54880.63,33.54
54891.74,26.80
54905.62,36.35
54915.62,22.95
54930.62,34.48
54939.23,16.19
54952.84,27.20
54963.12,11.10
54977.84,32.38
54989.92,13.77
54999.06,22.24
55014.43,26.93
55021.38,9.10
55037.47,28.27
55051.01,29.87
55052.47,68.05
55058.33,42.17
55071.94,31.18
55102.42,28.57
55108.63,38.35
55120.47,14.61
55135.26,34.42
55138.22,50.18
55153.02,40.86
55170.77,47.54
55179.65,33.00
55193.85,44.61
55194.44,32.06
55209.24,40.46
55224.03,26.66
55224.33,42.89
55226.99,34.47
55238.83,26.08
55253.62,28.19
55255.10,21.23
55256.58,25.90
55277.30,29.25
55285.58,25.32
55286.17,36.96
55306.89,31.05
55316.06,18.55
55336.48,27.08
55345.35,31.99
55346.54,24.36
55369.23,39.58
55376.23,22.84
55378.68,29.85
55404.23,23.11
55411.22,28.81
55414.72,18.30
55442.72,27.35
55446.57,17.59
55449.72,11.04
55477.71,18.87
55482.26,19.89
55484.71,12.34
55512.71,19.54
55517.61,11.74
55519.71,14.55
55547.70,8.42
55552.95,11.32
55554.70,10.00
55556.45,17.52
55582.70,14.78
55588.30,-2.38
55589.48,2.13
55589.78,5.64
55606.71,-1.92
55618.58,4.58
55619.18,8.78
55623.33,-0.53
55636.69,5.11
55648.57,-4.43
55648.87,0.54
55650.06,19.04
55660.93,-1.53
55671.80,8.32
55673.25,-4.02
55673.25,-9.07
55682.67,-11.00
55690.89,-22.50
55696.20,-7.30
55697.41,-2.98
55697.65,-18.13
55704.42,-11.39
55709.73,-15.09
55715.29,1.39
55721.57,-14.43
55722.16,-13.19
55725.32,-14.25
55729.65,-12.69
55734.18,-4.08
55738.51,-13.32
55741.27,-9.21
55742.06,-12.98
55743.04,-13.16
55747.37,-15.00
55751.90,-17.60
55756.24,-5.68
55760.77,-11.87
55760.96,-2.05
55761.36,-6.46
55764.90,-14.97
55769.23,-2.91
55771.20,-0.97
55773.37,-11.54
55775.54,-0.40
55777.51,-9.45
55778.49,-12.59
55779.67,0.66
55780.66,-9.88
55781.84,-6.73
55783.81,-0.16
55785.98,-33.40
55790.11,-7.87
55794.44,-9.78
55795.63,-6.42
55798.58,-6.52
55800.35,-3.00
55800.75,8.22
55802.91,-5.87
55804.88,-21.70
55807.05,-1.43
55811.18,-0.52
55812.76,-0.32
55815.52,8.08
55817.49,0.96
55820.98,-18.61
55821.62,2.02
55824.48,-4.31
55827.66,-3.57
55831.15,13.71
55837.51,8.07
55851.49,19.10
55853.40,14.33
55854.99,11.63
55858.49,15.01
55861.66,14.57
55865.16,25.21
55865.16,14.91
55868.66,23.62
55871.83,9.70
55875.33,21.03
55878.83,27.66
55882.01,28.75
55885.18,8.61
55885.50,21.62
55889.00,40.07
55892.18,35.07
55893.13,-12.32
55895.67,52.42
55899.17,31.12
55902.66,13.34
55905.84,-14.13
55909.34,44.36
55912.83,48.22
55916.01,5.06
55916.97,1.77
55919.51,-4.01
55923.01,-71.85
55926.18,-2.38
55929.68,-0.86
55935.69,12.99
55941.57,-0.77
55943.14,-15.99
55961.18,-0.17
55980.80,7.27
55990.60,-9.61
56000.41,2.31
56010.22,-2.02
56020.02,-9.18
56059.25,-1.47
56088.67,9.44
56108.28,7.86
56127.89,2.53
56135.74,9.01
56147.51,20.77
56163.82,-3.81
56180.13,-5.26
56196.44,-1.00
56212.75,3.64
56229.06,14.04
56245.37,11.59
56261.68,-8.18
56277.99,7.39
56294.30,1.89
56310.61,-5.98
56326.92,5.74
56339.97,4.03
56359.54,3.50
56372.59,2.51
56392.17,5.96
56408.48,7.40
56424.79,12.08
56441.10,8.63
56457.41,5.42
56470.46,10.65
56490.03,13.21
56506.34,13.01
56522.65,-2.52
56545.48,25.94
56555.27,25.81
56587.89,2.62
56604.20,20.31
56620.51,6.25
56653.13,15.41
56685.75,6.75
56698.80,21.23
56718.38,70.06
56751.00,26.96
56768.50,20.68
56786.00,25.84
56821.00,28.74
56856.00,52.38
56864.57,34.34
56882.69,29.94
56882.93,20.98
56889.05,15.42
56895.17,21.86
56931.89,13.89
56936.79,16.23
56950.25,25.41
56956.37,2.97
56962.49,15.63
56970.93,-0.07
56979.37,2.35
56987.80,-1.40
56996.24,18.05
57004.68,12.30
57013.11,17.78
57021.55,7.52
57029.99,21.64
57036.74,20.45
57040.11,24.82
57046.86,12.87
57056.98,21.16
57065.42,7.39
57082.29,9.94
57090.73,26.99
57099.17,10.22
57107.60,28.58
57116.04,23.75
57124.48,25.82
57129.54,20.50
57137.97,13.05
57141.35,33.02
57149.78,21.69
57158.22,37.87
57166.66,-2.88
57175.09,21.15
57178.47,4.41
57186.91,-2.06
57195.34,23.34
57203.78,9.35
57212.21,2.51
57220.65,29.50
57237.52,7.78
57242.31,38.45
57285.36,31.59
57290.15,30.76
57293.34,33.90
57301.31,34.44
57337.99,38.08
57353.94,43.86
57368.50,32.03
57375.10,37.32
57381.69,25.61
57388.29,32.75
57394.88,24.92
57401.48,32.40
57408.07,28.53
57414.67,30.72
57421.26,30.13
57427.86,28.48
57434.45,36.01
57441.05,37.70
57447.64,39.34
57454.24,29.19
57460.83,49.03
57467.43,31.54
57474.02,40.12
57480.62,40.18
57487.21,44.14
57493.81,37.58
57500.40,25.06
57505.68,39.44
57513.59,35.37
57520.19,38.02
57526.78,40.63
57533.38,42.81
57539.97,46.73
57546.57,55.43
57553.16,48.53
57557.12,49.84
57566.35,61.68
57570.31,57.06
57579.54,38.32
57586.14,39.45
57592.73,42.68
57599.33,47.53
57605.92,38.96
57612.52,51.09
57619.11,56.66
57632.30,45.89
57638.90,57.97
57645.49,54.33
57658.68,51.16
57672.60,46.91
57681.01,50.15
57686.61,54.97
57707.61,56.72
57735.62,42.48
57742.62,53.01
57749.62,56.56
57756.63,42.15
57763.63,59.22
57770.63,43.88
57777.63,65.83
57784.63,50.15
57791.64,34.89
57798.64,39.61
57805.64,34.17
57812.64,46.13
57819.64,36.91
57826.64,43.05
57833.65,42.20
57840.65,52.34
57847.65,37.95
57854.65,63.50
57861.65,43.11
57867.26,71.50
57875.66,38.79
57882.66,42.16
57889.66,39.38
57896.66,53.89
57903.66,44.81
57910.67,50.21
57917.67,34.55
57924.67,56.41
57931.67,47.38
57938.67,60.23
57945.68,43.20
57952.68,44.44
57959.68,64.61
57966.68,68.66
57973.68,38.44
57980.69,53.14
57987.69,50.58
57994.69,48.21
58001.69,88.23
58008.69,47.27
58015.69,61.30
58022.70,49.53
58029.70,39.91
58036.70,55.76
58043.70,50.53
58050.70,61.32
58057.71,73.73
58064.71,51.45
58068.49,44.19
58071.71,56.13
58071.71,54.41
58074.09,42.12
58085.71,51.54
58090.89,46.13
58096.50,44.75
58099.72,46.07
58102.10,34.38
58107.70,36.80
58113.30,38.74
58113.72,35.42
58119.04,41.36
58127.74,37.42
58131.02,35.28
58136.24,33.27
58144.94,34.66
58153.44,26.91
58162.14,35.97
58169.67,33.97
58170.83,26.22
58179.34,39.36
58188.03,29.82
58189.00,32.86
58196.54,26.50
58205.23,29.61
58208.32,104.56
58213.93,22.42
58222.43,23.59
58227.65,44.96
58231.13,29.89
58239.63,22.76
58246.98,29.68
58248.33,25.39
58257.02,29.61
58265.53,26.70
58266.30,28.16
58274.22,20.07
58282.73,35.49
58285.63,49.73
58291.42,24.28
58300.12,22.63
58304.95,31.68
58308.62,27.60
58317.32,27.47
58324.28,43.51
58325.82,41.85
58334.52,27.40
58343.60,33.83
58360.61,23.39
58362.93,50.21
58369.50,31.13
58378.39,23.80
58382.25,75.04
58387.28,31.06
58401.58,52.08
58440.23,37.35
58459.55,54.99
58459.94,38.46
58478.27,35.90
58478.64,34.59
58487.72,25.81
58496.80,42.82
58496.98,26.91
58506.25,31.48
58515.33,47.24
58515.52,26.08
58524.78,40.67
58533.86,38.11
58543.31,27.67
58552.39,49.73
58552.39,29.06
58561.66,17.51
58570.92,31.96
58570.92,26.36
58580.19,29.40
58587.60,34.93
58588.34,40.33
58595.01,26.08
58602.42,31.27
58604.65,38.87
58609.84,27.60
58617.25,28.64
58621.14,41.16
58624.66,35.14
58632.07,23.59
58637.45,39.08
58639.49,28.57
58646.90,36.87
58653.75,38.39
58654.31,21.66
58661.72,34.45
58669.13,25.74
58670.62,38.60
58676.55,27.74
58683.96,37.49
58688.22,43.65
58691.37,28.09
58698.78,33.27
58705.83,49.52
58706.20,33.69
58713.61,36.18
58721.02,30.23
58723.43,41.50
58728.43,31.89
58735.85,37.35
58741.03,33.27
58743.26,32.31
58750.67,39.15
58758.08,30.99
58758.64,54.43
58765.49,21.66
58772.91,39.84
58776.24,37.35
58780.32,28.36
58787.73,35.28
58793.85,49.59
58795.14,37.08
58802.56,37.84
58809.97,33.14
58811.45,38.53
58817.38,27.12
58824.79,32.44
58829.06,50.63
58832.21,33.27
58839.62,41.78
58846.66,55.81
58847.03,31.96
58854.44,34.66
58863.90,30.09
58879.49,20.97
58895.08,21.93
58910.67,27.12
58926.26,25.25
58941.85,37.63
58957.44,33.97
58973.04,34.03
58988.63,33.27
59004.22,28.30
59019.81,22.56
59035.40,20.21
59050.99,23.66
59066.58,12.53
59082.17,18.48
59097.76,18.06
59113.35,20.76
59128.94,27.74
59164.97,30.78
59182.98,35.56
59200.99,27.40
59219.00,39.84
59255.03,30.37
59273.04,21.80
59285.35,25.74
59297.67,21.10
59309.99,26.08
59359.25,24.28
59371.57,20.07
59379.66,29.47
59387.74,21.52
59395.83,32.58
59403.91,33.14
59411.99,24.63
59420.08,21.93
59428.16,25.60
59436.25,20.00
59444.33,19.44
59460.50,25.39
59468.59,23.73
59476.67,16.61
59486.51,20.55
59496.36,22.56
59506.20,26.57
59516.04,26.01
59525.89,25.60
59535.73,21.38
59545.57,23.11
59555.42,28.57
59565.26,22.42
59575.10,17.44
59584.94,22.42
59594.79,20.83
59604.63,9.42
59614.47,20.27
59624.32,20.97
59666.89,10.32
59679.93,19.17
59692.73,17.37
59705.52,24.35
59715.37,25.32
59725.21,19.44
59735.05,32.03
59744.89,36.25
59754.74,28.78
59764.58,21.04
59772.00,21.80
59779.42,15.50
59786.84,17.65
59794.26,25.67
59801.69,22.69
59809.11,21.38
59816.53,20.69
59823.95,17.58
59831.37,20.97
59838.79,24.49
59846.21,21.86
59853.63,13.84
59861.05,15.71
59868.47,26.84
59875.90,22.97
59883.32,31.06
59890.74,35.07
59898.16,33.41
59905.58,25.67
59913.00,28.99
59920.42,30.92
59927.84,22.00
59935.26,21.59
59942.68,21.59
59952.40,15.99
59962.12,18.48
59971.84,31.34
59981.56,23.18
59991.28,26.29
60001.00,33.27
60010.72,23.73
60020.44,27.33
60030.16,24.98
60039.88,26.08
60049.60,15.30
60059.32,25.18
60069.04,23.46
60078.76,22.69
60088.48,26.36
60098.20,31.75
60107.92,27.81
60117.64,33.41
60127.36,36.11
60137.08,24.63
60146.80,25.67
60153.64,27.33
60160.47,29.26
60167.31,25.11
60174.14,25.39
60180.98,24.01
60181.49,27.47
60187.81,26.22
60187.99,22.90
60193.63,31.48
60194.65,33.76
60199.44,27.60
60201.49,19.38
60205.08,22.14
60208.32,25.74
60210.89,34.31
60215.16,24.49
60216.53,34.24
60222.34,26.84
60228.15,33.97
60233.79,37.01
60239.60,25.46
60245.24,33.76
60251.05,33.07
60256.69,33.55
60262.50,21.38
60268.14,20.21
60273.95,34.52
60279.59,35.21
60285.40,30.65
60291.04,25.74
60296.85,32.58
60302.49,35.14
60308.30,31.13
60314.45,32.65
60320.60,38.60
60326.75,32.79
60332.91,28.43
60339.06,38.53
60345.04,48.14
60351.19,35.35
60357.34,32.17
60363.50,32.31
60369.65,29.68
60375.80,35.97
60381.78,39.08
60387.93,33.48
60394.09,30.72
60412.54,40.67
60418.53,38.94
60424.68,30.92
60430.83,36.73
60445.53,32.10
60452.88,36.25
60460.05,33.76
60467.40,35.35
60482.10,37.35
60494.65,35.14
60507.21,40.81
60519.47,36.73
60532.03,44.89
60544.58,39.63
60557.14,31.68
60569.69,40.74
60582.25,37.01
60619.62,37.77
60644.73,42.06
60694.66,35.28
60719.77,30.02
60732.32,35.62
60744.59,30.85
60807.36,29.89
61007.37,35.00
61019.92,26.64
61032.48,51.74
61044.74,38.94
61057.29,33.14
61069.85,40.74
61167.66,50.63
61179.34,45.93
61191.02,36.32
61204.33,51.80
61217.64,50.35
61230.95,52.43
61244.26,41.09
61284.20,44.13
61297.51,40.46
61310.82,44.27
61324.13,47.38
61337.44,53.67
61350.75,52.22
61364.06,50.28
61377.37,43.78
61383.93,48.14
61390.49,48.83
61397.05,49.94
61403.60,47.59
61410.16,51.04
61416.72,53.67
61423.28,51.46
61429.83,49.80
61436.39,52.91
61442.95,40.88
61449.50,44.20
61456.06,41.99
61462.62,41.29
61469.18,50.28
61475.73,50.28
61482.29,39.15
61488.85,37.84
61495.41,40.67
61501.96,43.30
61515.08,43.30
61521.64,42.82
61528.19,39.57
61534.75,42.33
61541.31,41.09
61547.87,33.97
61560.98,54.57
61567.54,52.15
61574.10,34.03
61580.65,38.60
61587.21,43.09
61593.77,42.40
61600.33,36.18
61606.88,46.55
61613.44,48.49
61620.00,48.14
61626.55,42.12
61639.67,46.90
61646.23,52.91
61659.34,53.67
61672.29,52.36
61678.85,47.10
61685.12,48.97
61691.55,56.58
61697.98,62.87
61704.25,55.88
61710.68,48.42
61716.94,52.01
61723.37,44.34
61729.64,42.12
61736.07,39.98
61742.34,47.31
61748.77,46.27
61755.04,56.78
61761.47,50.21
61767.74,43.44
61774.16,39.08
61780.59,40.81
61786.86,31.61
61793.29,41.50
61805.99,35.49
61812.26,30.02
61824.96,37.42
61831.39,37.84
61837.65,34.31
61844.08,47.31
61850.35,44.61
61856.78,44.61
61863.21,45.72
61869.48,43.58
61875.91,42.26
61882.18,48.69
61888.61,48.00
61894.87,44.34
61901.30,37.21
61907.57,45.17
61914.00,39.98
61920.27,42.95
61926.70,46.83
61932.97,41.29
61939.40,35.07
61941.33,36.87
61945.64,35.28
61949.02,37.49
61952.21,33.76
61957.46,29.82
61958.96,41.09
61965.53,38.74
61966.09,40.12
61972.10,46.34
61974.54,51.94
61978.66,45.65
61983.17,40.53
61985.23,45.10
61991.80,47.79
61991.80,36.59
61998.55,42.33
62000.24,43.78
62005.12,47.72
62008.87,45.72
62011.69,42.54
62017.32,56.37
62018.25,46.83
62024.82,49.73
62025.95,56.99
62031.39,47.38
62037.96,48.49
62041.52,47.45
62043.77,57.75
62047.90,48.49
62049.59,53.12
62054.47,47.45
62055.59,46.13
62060.85,54.57
62061.41,48.83
62067.23,47.17
62067.41,51.60
62073.23,56.92
62073.60,50.42
62079.05,47.38
62080.17,39.29
62085.05,45.93
62086.55,39.70
62090.87,58.65
62092.93,54.09
62097.77,53.88
62100.76,59.69
62106.53,54.99
62108.83,57.34
62115.74,46.96
62116.66,41.92
62124.50,41.23
62134.41,33.07
62144.78,32.72
62155.15,30.09
62165.51,29.33
62175.88,35.69
62186.25,40.19
62196.62,38.04
62206.76,29.13
62216.67,36.18
62226.81,33.62
62236.72,32.58
62246.62,29.54
62256.76,37.77
62266.67,33.90
62276.81,28.02
62286.72,34.17
62296.63,36.25
62306.76,39.70
62316.67,33.14
62326.58,33.34
62336.72,59.06
62346.63,30.58
62356.77,39.84
62366.67,36.87
62376.58,46.13
62386.72,33.69
62396.63,31.27
62406.54,46.96
62416.68,35.90
62426.58,49.73
62436.72,42.19
62446.63,42.68
62456.54,41.23
62480.27,51.53
62504.47,49.04
62518.61,50.77
62534.06,43.78
62549.81,38.18
62563.47,56.85
62566.74,48.00
62575.36,48.35
62578.62,38.39
62587.24,48.14
62590.51,61.14
62599.12,50.08
62602.39,51.94
62611.01,50.21
62613.98,51.87
62622.89,47.17
62625.86,44.82
62634.77,51.60
62637.74,53.53
62646.66,46.07
62649.63,49.80
62658.54,53.33
62661.51,49.32
62673.39,50.35
62697.16,48.76
62732.81,46.90
62744.69,53.05
62756.58,45.37
62768.46,44.68
62780.34,50.21
62815.99,61.83
62827.88,49.80
62839.76,61.97
62851.64,64.94
62863.53,70.96
62875.41,59.55
62887.29,59.48
62899.18,52.22
62911.06,53.81
62923.31,62.87
62935.93,61.76
62948.55,56.09
62961.17,56.16
62973.79,57.68
62986.41,52.08
62999.03,54.78
63011.65,55.40
63024.27,57.27
63036.89,58.30
63049.51,58.17
63062.13,55.05
63074.75,53.67
63087.37,51.74
63099.99,56.58
63112.61,63.90
63125.23,60.79
63137.85,63.42
63150.47,56.30
63163.09,57.96
63175.71,65.77
63188.33,64.39
63200.95,60.79
63213.57,63.01
63226.20,44.48
63238.82,74.00
63251.44,75.80
63264.06,69.78
63276.68,60.24
63289.30,65.36
63301.92,67.85
63314.54,81.61
63330.89,79.05
63358.46,71.10
63386.02,68.61
63413.58,70.54
63441.14,61.90
63468.71,76.14
63496.27,64.67
63523.83,66.67
63551.40,68.19
63578.96,61.14
63606.52,59.83
63634.09,59.41
63661.65,66.26
63689.21,70.27
63710.00,60.59
63724.00,68.05
63738.00,65.36
63752.00,67.85
63766.00,59.06
63780.00,64.11
63794.00,74.14
63808.00,69.71
63842.88,68.54
63854.50,68.33
63866.13,66.46
63877.75,73.17
63889.38,69.02
63901.00,66.39
63909.28,71.16
63917.56,67.64
63925.84,62.25
63934.12,62.11
63942.40,60.79
63950.68,67.09
63958.96,63.56
63967.23,54.99
63975.51,60.10
63983.79,59.55
63992.72,58.86
64003.59,61.14
64014.46,58.58
64025.34,61.28
64036.21,62.94
64047.08,58.79
64057.95,61.83
64068.82,53.60
64079.70,61.00
64090.57,52.01
64103.25,51.60
64117.73,59.00
64146.69,51.18
64161.17,61.21
64175.65,53.12
64190.14,50.35
64204.56,43.92
64218.83,50.63
64247.36,55.33
64261.63,50.70
64275.90,57.96
64290.16,56.02
64304.43,62.11
64317.48,58.23
64330.13,53.95
64342.78,56.58
64355.43,53.67
64368.08,62.66
64380.73,55.40
64393.38,58.51
64406.03,52.01
64418.68,65.36
64469.15,64.94
64498.57,65.01
64528.00,71.93
64541.81,53.74
64555.61,62.18
64569.42,62.52
64597.03,58.03
64610.84,61.28
64624.65,59.69
64637.09,64.11
64645.42,63.07
64653.75,64.94
64662.09,62.31
64670.42,64.80
64678.75,64.39
64687.09,65.15
64695.42,60.65
64703.75,65.98
64712.09,62.52
64720.42,59.76
64728.75,61.76
64737.21,61.35
64746.03,54.85
64754.84,59.62
64763.66,57.82
64772.48,54.29
64781.30,56.92
64790.12,55.68
64798.93,55.68
64807.75,56.44
64816.57,57.13
64825.39,54.64
64835.85,62.11
64851.23,62.25
64866.61,58.72
64882.00,56.99
64897.38,60.52
64928.15,56.92
64939.02,60.10
64948.38,57.68
64957.75,55.81
64967.11,58.03
64976.48,54.22
64985.84,58.86
64995.20,61.14
65004.57,56.09
65013.93,62.45
65023.30,59.62
65032.66,64.46
65039.55,62.73
65045.61,67.78
65051.68,60.38
65057.74,59.13
65063.80,60.93
65069.86,60.79
65075.93,62.59
65081.99,65.01
65088.05,68.95
65094.11,67.29
65100.18,67.92
65106.24,66.05
65111.70,59.27
65117.00,65.22
65118.67,65.01
65125.03,63.14
65131.25,59.89
65135.11,58.65
65151.13,59.96
65153.19,60.10
65171.27,69.02
65172.31,65.84
65189.36,66.19
65193.49,65.08
65207.44,72.13
65214.15,70.54
65225.24,65.43
65229.49,60.59
65233.51,54.16
65239.66,58.17
65241.55,61.07
65250.06,58.10
65260.22,55.47
65269.20,64.32
65278.18,53.95
65287.17,51.53
65296.39,53.95
